,larva(0),larva(1),larva(2),larva(3),larva(4),larva(7),larva(9)
spinepoint_2_x(33),628,187,653,881,125,429,886
spinepoint_2_x(34),628,187,653,881,124,432,885
spinepoint_2_x(35),626,187,653,882,124,429,886
spinepoint_2_x(36),626,186,653,882,124,433,886
spinepoint_2_x(37),629,187,653,883,124,433,886
spinepoint_2_x(38),627,187,652,884,124,429,886
spinepoint_2_x(39),627,187,652,885,124,431,887
spinepoint_2_x(40),628,187,653,886,124,431,887
spinepoint_2_x(41),628,187,655,885,122,429,887
spinepoint_2_x(42),629,187,655,886,123,431,887
spinepoint_2_x(43),629,187,655,884,122,431,888
spinepoint_2_x(44),628,187,655,885,122,431,888
spinepoint_2_x(45),629,186,655,885,123,429,887
spinepoint_2_x(46),629,187,655,884,123,429,888
spinepoint_2_x(47),629,187,655,885,123,429,888
spinepoint_2_x(48),629,187,655,886,122,427,888
spinepoint_2_x(49),630,186,653,886,122,428,888
spinepoint_2_x(50),630,186,653,886,122,428,888
spinepoint_2_x(51),629,187,652,886,122,426,889
spinepoint_2_x(52),631,187,653,886,122,428,889
spinepoint_2_x(53),632,186,654,886,122,429,889
spinepoint_2_x(54),632,186,656,885,122,429,888
spinepoint_2_x(55),632,186,655,886,121,429,889
spinepoint_2_x(56),632,186,655,886,121,429,889
spinepoint_2_x(57),633,186,655,887,121,429,889
spinepoint_2_x(58),632,186,655,886,121,430,889
spinepoint_2_x(59),633,187,654,889,121,429,889
spinepoint_2_x(60),634,186,653,887,122,430,889
spinepoint_2_x(61),634,186,653,888,122,431,890
spinepoint_2_x(62),635,185,652,886,122,430,889
spinepoint_2_x(63),635,186,654,886,121,430,890
spinepoint_2_x(64),635,186,653,888,122,431,890
spinepoint_2_x(65),636,186,652,887,121,432,890
spinepoint_2_x(66),636,186,653,887,122,432,891
spinepoint_2_x(67),636,186,652,886,122,432,891
spinepoint_2_x(68),637,185,653,887,121,432,890
spinepoint_2_x(69),637,186,653,887,121,433,891
spinepoint_2_x(70),639,186,653,886,121,433,891
spinepoint_2_x(71),638,186,654,887,121,433,892
spinepoint_2_x(72),638,185,653,886,121,433,891
spinepoint_2_x(73),638,185,651,886,121,433,892
spinepoint_2_x(74),638,185,651,886,121,433,891
spinepoint_2_x(75),638,185,652,886,122,433,892
spinepoint_2_x(76),636,185,653,885,122,432,893
spinepoint_2_x(77),636,185,653,886,122,433,892
spinepoint_2_x(78),634,187,653,886,122,434,892
spinepoint_2_x(79),634,186,653,885,121,435,893
spinepoint_2_x(80),634,186,653,885,120,435,892
spinepoint_2_x(81),636,186,654,885,120,436,893
spinepoint_2_x(82),635,187,655,884,120,436,892
spinepoint_2_x(83),635,186,655,885,119,436,892
spinepoint_2_x(84),634,186,654,885,119,436,892
spinepoint_2_x(85),634,186,654,885,119,437,892
spinepoint_2_x(86),635,186,655,884,119,437,892
spinepoint_2_x(87),635,186,656,884,119,438,892
spinepoint_2_x(88),636,186,656,883,119,438,892
spinepoint_2_x(89),635,186,656,884,119,438,892
spinepoint_2_x(90),636,187,657,883,119,438,891
spinepoint_2_x(91),636,186,657,883,119,439,891
spinepoint_2_x(92),637,187,656,882,118,439,891
spinepoint_2_x(93),636,188,656,883,118,439,891
spinepoint_2_x(94),636,187,656,883,118,439,891
spinepoint_2_x(95),637,187,658,882,118,439,891
spinepoint_2_x(96),636,187,658,882,119,439,891
spinepoint_2_x(97),636,187,658,883,118,440,891
spinepoint_2_x(98),637,188,659,883,118,441,891
spinepoint_2_x(99),634,188,659,883,118,441,893
spinepoint_2_x(100),634,188,659,883,118,441,893
spinepoint_2_x(101),637,188,659,883,118,442,893
spinepoint_2_x(102),637,188,659,882,117,443,892
spinepoint_2_x(103),635,188,660,881,117,444,892
spinepoint_2_x(104),635,189,661,882,117,443,892
spinepoint_2_x(105),636,188,662,880,118,444,893
spinepoint_2_x(106),636,188,662,882,118,445,893
spinepoint_2_x(107),636,188,662,878,118,445,892
spinepoint_2_x(108),636,188,662,879,118,444,892
spinepoint_2_x(109),636,189,662,878,119,445,892
spinepoint_2_x(110),637,189,662,877,119,445,892
spinepoint_2_x(111),637,189,662,877,118,446,893
spinepoint_2_x(112),638,189,664,880,118,444,892
spinepoint_2_x(113),638,189,665,878,117,447,892
spinepoint_2_x(114),639,189,665,879,117,446,893
spinepoint_2_x(115),639,190,665,881,117,447,893
spinepoint_2_x(116),640,189,666,878,118,446,892
spinepoint_2_x(117),640,189,667,881,117,446,893
spinepoint_2_x(118),640,189,668,880,117,445,894
spinepoint_2_x(119),640,189,668,880,116,446,893
spinepoint_2_x(120),641,189,668,880,116,444,894
spinepoint_2_x(121),643,189,667,880,116,445,894
spinepoint_2_x(122),642,189,667,879,116,444,894
spinepoint_2_x(123),642,189,668,880,116,446,894
spinepoint_2_x(124),642,190,668,880,116,446,894
spinepoint_2_x(125),642,190,669,880,116,445,894
spinepoint_2_x(126),643,190,670,880,115,446,893
spinepoint_2_x(127),643,190,671,880,115,445,893
spinepoint_2_x(128),643,190,672,879,115,446,895
spinepoint_2_x(129),642,191,672,879,115,445,895
spinepoint_2_x(130),643,191,674,880,115,446,894
spinepoint_2_x(131),643,192,673,878,115,445,894
spinepoint_2_x(132),643,192,673,878,114,444,894
spinepoint_2_x(133),642,192,673,879,114,444,894
spinepoint_2_x(134),645,193,674,879,113,444,894
spinepoint_2_x(135),644,193,674,879,113,444,896
spinepoint_2_x(136),645,192,677,879,113,444,895
spinepoint_2_x(137),644,193,676,879,113,443,895
spinepoint_2_x(138),645,193,676,878,113,443,895
spinepoint_2_x(139),646,193,676,879,114,443,895
spinepoint_2_x(140),647,193,676,879,113,443,895
spinepoint_2_x(141),646,193,677,878,113,443,894
spinepoint_2_x(142),647,193,678,877,113,443,895
spinepoint_2_x(143),647,193,679,877,112,443,897
spinepoint_2_x(144),647,193,679,877,113,442,897
spinepoint_2_x(145),647,195,680,878,113,443,897
spinepoint_2_x(146),647,194,680,878,112,443,896
spinepoint_2_x(147),648,195,680,876,112,442,896
spinepoint_2_x(148),648,195,680,877,113,441,896
spinepoint_2_x(149),649,195,680,876,112,441,896
spinepoint_2_x(150),650,195,681,876,112,441,896
spinepoint_2_x(151),650,195,681,874,112,441,897
spinepoint_2_x(152),651,195,683,874,112,441,897
spinepoint_2_x(153),651,196,683,874,111,441,897
spinepoint_2_x(154),652,195,683,874,111,441,897
spinepoint_2_x(155),652,196,683,873,111,441,897
spinepoint_2_x(156),652,196,684,873,111,441,897
spinepoint_2_x(157),653,196,685,873,111,441,897
spinepoint_2_x(158),652,197,684,873,111,441,897
spinepoint_2_x(159),653,198,685,873,111,441,898
spinepoint_2_x(160),653,197,684,873,110,441,898
spinepoint_2_x(161),654,197,685,872,110,441,898
spinepoint_2_x(162),655,197,686,873,110,441,898
spinepoint_2_x(163),653,198,685,872,110,441,898
spinepoint_2_x(164),654,198,685,872,110,441,899
spinepoint_2_x(165),654,198,686,872,109,440,899
spinepoint_2_x(166),654,197,688,872,109,440,898
spinepoint_2_x(167),654,198,689,871,110,440,898
spinepoint_2_x(168),655,197,686,870,109,439,900
spinepoint_2_x(169),654,198,687,871,109,440,899
spinepoint_2_x(170),655,199,687,867,109,439,899
spinepoint_2_x(171),655,199,687,870,108,440,898
spinepoint_2_x(172),655,199,687,870,108,440,899
spinepoint_2_x(173),655,198,688,869,108,439,899
spinepoint_2_x(174),655,199,688,866,108,439,899
spinepoint_2_x(175),657,200,688,868,108,439,899
spinepoint_2_x(176),657,200,688,868,108,439,900
spinepoint_2_x(177),656,200,689,865,108,439,900
spinepoint_2_x(178),656,200,689,865,107,439,899
spinepoint_2_x(179),656,201,690,864,108,439,899
spinepoint_2_x(180),657,202,691,865,108,438,900
spinepoint_2_x(181),657,202,691,864,108,438,902
spinepoint_2_x(182),657,202,692,864,107,438,902
spinepoint_2_x(183),657,203,692,864,108,438,901
spinepoint_2_x(184),657,203,692,864,107,438,902
spinepoint_2_x(185),657,203,691,863,107,438,903
spinepoint_2_x(186),657,203,692,864,107,438,903
spinepoint_2_x(187),658,203,694,863,107,438,903
spinepoint_2_x(188),658,204,692,863,107,438,902
spinepoint_2_x(189),659,204,694,865,106,438,904
spinepoint_2_x(190),659,204,693,864,106,438,904
spinepoint_2_x(191),658,203,693,865,106,439,904
spinepoint_2_x(192),660,205,694,866,107,438,904
spinepoint_2_x(193),659,205,694,864,107,438,903
spinepoint_2_x(194),660,205,695,865,107,438,903
spinepoint_2_x(195),660,206,695,865,107,438,904
spinepoint_2_x(196),660,205,694,865,106,438,904
spinepoint_2_x(197),660,206,694,866,106,438,905
spinepoint_2_x(198),660,206,696,866,106,438,905
spinepoint_2_x(199),660,208,693,866,106,438,905
spinepoint_2_x(200),660,208,692,867,105,438,905
spinepoint_2_x(201),661,208,694,866,106,438,906
spinepoint_2_x(202),661,209,695,866,106,438,907
spinepoint_2_x(203),661,209,693,866,106,438,906
spinepoint_2_x(204),660,209,694,866,105,438,906
spinepoint_2_x(205),661,209,694,867,105,438,906
spinepoint_2_x(206),660,209,693,867,105,437,906
spinepoint_2_x(207),660,210,690,867,105,437,906
spinepoint_2_x(208),660,210,692,867,105,437,906
spinepoint_2_x(209),660,211,692,868,104,436,907
spinepoint_2_x(210),660,210,689,869,105,437,908
spinepoint_2_x(211),660,211,691,869,104,437,908
spinepoint_2_x(212),660,211,691,869,104,437,907
spinepoint_2_x(213),659,212,692,870,104,437,907
spinepoint_2_x(214),660,212,689,870,104,438,909
spinepoint_2_x(215),659,212,693,872,104,438,908
spinepoint_2_x(216),660,213,693,871,104,438,910
spinepoint_2_x(217),660,214,693,871,104,438,909
spinepoint_2_x(218),660,214,690,871,104,438,910
spinepoint_2_x(219),660,215,690,872,104,438,910
spinepoint_2_x(220),660,216,691,871,104,438,910
spinepoint_2_x(221),660,216,691,872,104,438,908
spinepoint_2_x(222),660,216,691,872,104,438,908
spinepoint_2_x(223),660,216,690,872,104,437,909
spinepoint_2_x(224),660,216,690,873,103,439,910
spinepoint_2_x(225),659,216,690,873,103,438,910
spinepoint_2_x(226),659,217,690,873,103,439,911
spinepoint_2_x(227),659,218,690,873,103,440,911
spinepoint_2_x(228),659,218,689,873,103,439,911
spinepoint_2_x(229),659,218,688,873,103,439,910
spinepoint_2_x(230),659,219,689,873,103,439,911
spinepoint_2_x(231),658,220,686,873,103,440,911
spinepoint_2_x(232),658,220,688,873,104,440,911
spinepoint_2_x(233),659,220,688,873,105,440,912
spinepoint_2_x(234),658,220,687,874,106,441,913
spinepoint_2_x(235),657,221,687,874,105,441,911
spinepoint_2_x(236),657,221,687,873,104,441,912
spinepoint_2_x(237),657,222,688,873,103,441,911
spinepoint_2_x(238),657,222,687,873,103,441,913
spinepoint_2_x(239),657,222,685,873,102,441,913
spinepoint_2_x(240),657,223,688,873,102,442,913
spinepoint_2_x(241),657,224,687,874,102,441,913
spinepoint_2_x(242),657,224,687,874,102,441,914
spinepoint_2_x(243),657,224,685,874,102,441,913
spinepoint_2_x(244),657,225,688,874,103,441,913
spinepoint_2_x(245),657,225,685,875,102,442,915
spinepoint_2_x(246),657,227,685,875,102,442,915
spinepoint_2_x(247),657,226,685,875,102,441,915
spinepoint_2_x(248),657,226,687,874,102,441,916
spinepoint_2_x(249),657,226,685,875,102,441,915
spinepoint_2_x(250),656,226,686,874,102,442,915
spinepoint_2_x(251),656,227,686,874,101,441,915
spinepoint_2_x(252),655,227,685,877,101,441,915
spinepoint_2_x(253),656,228,685,877,101,441,915
spinepoint_2_x(254),655,227,685,878,101,441,915
spinepoint_2_x(255),655,228,686,877,101,441,915
spinepoint_2_x(256),656,228,686,878,101,441,916
spinepoint_2_x(257),656,228,686,878,100,441,915
spinepoint_2_x(258),655,229,686,878,101,441,915
spinepoint_2_x(259),654,230,686,879,101,441,915
spinepoint_2_x(260),655,230,686,880,100,441,915
spinepoint_2_x(261),655,230,686,879,100,440,916
spinepoint_2_x(262),654,230,686,880,100,441,916
spinepoint_2_x(263),655,229,685,881,101,441,916
spinepoint_2_x(264),655,230,685,881,100,440,916
spinepoint_2_x(265),655,231,685,881,101,441,916
spinepoint_2_x(266),654,231,685,881,100,441,916
spinepoint_2_x(267),654,231,685,882,100,440,916
spinepoint_2_x(268),654,230,685,881,99,439,916
spinepoint_2_x(269),653,230,685,882,100,439,916
spinepoint_2_x(270),653,231,685,881,99,440,917
spinepoint_2_x(271),654,230,685,882,100,440,917
spinepoint_2_x(272),654,231,684,882,100,438,917
spinepoint_2_x(273),654,231,685,883,99,438,917
spinepoint_2_x(274),653,231,684,882,99,438,917
spinepoint_2_x(275),653,231,683,882,98,439,916
spinepoint_2_x(276),653,231,683,883,99,440,917
spinepoint_2_x(277),653,231,683,883,99,439,917
spinepoint_2_x(278),653,230,683,884,98,439,917
spinepoint_2_x(279),653,230,683,884,98,440,918
spinepoint_2_x(280),653,230,684,884,98,441,917
spinepoint_2_x(281),653,230,684,884,98,440,918
spinepoint_2_x(282),654,230,684,884,98,439,918
spinepoint_2_x(283),654,230,684,885,98,438,918
spinepoint_2_x(284),653,230,684,885,98,438,918
spinepoint_2_x(285),654,230,684,886,98,438,918
spinepoint_2_x(286),654,229,685,885,97,438,918
spinepoint_2_x(287),653,229,684,885,98,438,918
spinepoint_2_x(288),653,229,685,886,98,439,917
spinepoint_2_x(289),654,228,684,886,97,438,918
spinepoint_2_x(290),654,229,684,887,97,440,918
spinepoint_2_x(291),654,228,684,887,98,441,918
spinepoint_2_x(292),654,228,684,887,98,438,918
spinepoint_2_x(293),654,228,684,887,97,438,918
spinepoint_2_x(294),654,228,684,887,98,441,918
spinepoint_2_x(295),654,228,684,888,98,441,919
spinepoint_2_x(296),654,227,684,887,98,441,919
spinepoint_2_x(297),655,226,685,888,98,440,920
spinepoint_2_x(298),655,227,684,888,98,439,919
spinepoint_2_x(299),655,227,685,888,99,439,919
spinepoint_2_x(300),655,227,685,888,99,439,919
spinepoint_2_x(301),655,227,684,889,99,440,919
spinepoint_2_x(302),656,227,685,889,99,439,919
spinepoint_2_x(303),656,225,685,889,99,440,919
spinepoint_2_x(304),655,226,684,889,98,438,918
spinepoint_2_x(305),656,226,684,890,98,438,919
spinepoint_2_x(306),656,225,684,890,98,438,919
spinepoint_2_x(307),656,225,685,890,98,440,919
spinepoint_2_x(308),656,225,684,889,98,440,919
spinepoint_2_x(309),656,225,684,890,98,441,919
spinepoint_2_x(310),657,225,684,890,98,440,919
spinepoint_2_x(311),657,225,684,890,98,440,919
spinepoint_2_x(312),657,225,684,890,98,439,919
spinepoint_2_x(313),657,225,684,890,98,440,919
spinepoint_2_x(314),658,226,684,891,99,439,919
spinepoint_2_x(315),658,226,684,891,99,440,920
spinepoint_2_x(316),658,226,685,891,99,440,920
spinepoint_2_x(317),659,227,685,892,99,441,920
spinepoint_2_x(318),659,227,685,892,99,441,920
spinepoint_2_x(319),660,227,685,892,99,441,920
spinepoint_2_x(320),660,227,685,892,99,439,920
spinepoint_2_x(321),661,227,686,892,99,441,919
spinepoint_2_x(322),661,227,686,892,99,441,919
spinepoint_2_x(323),661,227,686,892,98,441,919
spinepoint_2_x(324),662,226,686,892,98,441,919
spinepoint_2_x(325),662,226,686,892,98,441,919
spinepoint_2_x(326),663,226,686,892,98,441,919
spinepoint_2_x(327),664,226,686,891,98,441,919
spinepoint_2_x(328),664,226,686,891,99,441,919
spinepoint_2_x(329),665,226,686,892,99,442,920
spinepoint_2_x(330),665,226,687,892,99,441,919
spinepoint_2_x(331),666,226,687,892,99,441,920
spinepoint_2_x(332),666,227,687,891,99,442,919
spinepoint_2_x(333),667,227,687,892,99,442,920
spinepoint_2_x(334),666,228,688,892,99,439,920
spinepoint_2_x(335),667,228,688,892,99,442,920
spinepoint_2_x(336),668,228,688,892,99,441,920
spinepoint_2_x(337),669,227,688,892,99,441,920
spinepoint_2_x(338),668,227,688,892,99,441,920
spinepoint_2_x(339),669,230,688,892,99,442,919
spinepoint_2_x(340),670,228,688,892,99,443,920
spinepoint_2_x(341),670,228,689,892,99,441,920
spinepoint_2_x(342),670,230,688,892,99,442,920
spinepoint_2_x(343),671,231,688,892,99,441,920
spinepoint_2_x(344),671,231,689,891,99,442,920
spinepoint_2_x(345),670,229,689,891,99,442,920
spinepoint_2_x(346),671,231,690,891,99,441,920
spinepoint_2_x(347),672,233,690,891,99,441,920
spinepoint_2_x(348),673,233,691,891,99,443,920
spinepoint_2_x(349),673,232,691,891,99,443,920
spinepoint_2_x(350),674,234,690,891,99,442,920
spinepoint_2_x(351),674,235,690,890,99,443,920
spinepoint_2_x(352),674,232,691,890,100,442,920
spinepoint_2_x(353),675,235,690,890,99,442,920
spinepoint_2_x(354),675,235,691,891,99,442,920
spinepoint_2_x(355),677,235,691,889,99,442,920
spinepoint_2_x(356),677,236,692,890,100,442,920
spinepoint_2_x(357),677,238,692,890,100,442,920
spinepoint_2_x(358),678,238,693,890,100,442,921
spinepoint_2_x(359),679,239,693,890,100,442,920
spinepoint_2_x(360),679,241,693,890,100,442,920
spinepoint_2_x(361),680,238,694,890,99,442,920
spinepoint_2_x(362),680,238,694,890,100,443,920
spinepoint_2_x(363),681,241,694,889,100,442,920
spinepoint_2_x(364),684,241,694,889,100,443,920
spinepoint_2_x(365),682,241,696,890,100,443,920
spinepoint_2_x(366),682,242,696,891,101,443,920
spinepoint_2_x(367),683,240,695,891,101,443,920
spinepoint_2_x(368),684,242,695,891,101,441,920
spinepoint_2_x(369),684,243,695,890,102,442,920
spinepoint_2_x(370),685,243,695,892,102,443,920
spinepoint_2_x(371),685,244,696,892,102,443,920
spinepoint_2_x(372),685,245,696,892,102,444,921
spinepoint_2_x(373),685,243,697,892,102,443,921
spinepoint_2_x(374),684,243,696,892,102,444,920
spinepoint_2_x(375),686,243,697,893,102,443,921
spinepoint_2_x(376),686,243,697,894,101,443,921
spinepoint_2_x(377),685,246,697,894,101,443,921
spinepoint_2_x(378),687,246,697,894,101,442,921
spinepoint_2_x(379),688,246,697,894,101,442,921
spinepoint_2_x(380),687,246,698,895,101,442,921
spinepoint_2_x(381),688,246,698,894,101,443,921
spinepoint_2_x(382),688,247,698,895,102,443,921
spinepoint_2_x(383),688,248,699,895,102,443,921
spinepoint_2_x(384),687,248,699,896,102,443,921
spinepoint_2_x(385),688,249,698,897,102,443,921
spinepoint_2_x(386),688,249,698,896,102,443,921
spinepoint_2_x(387),690,249,698,897,102,443,921
spinepoint_2_x(388),690,250,698,897,101,443,921
spinepoint_2_x(389),691,248,698,896,101,443,921
spinepoint_2_x(390),691,249,698,898,101,443,921
spinepoint_2_x(391),691,251,698,893,101,444,921
spinepoint_2_x(392),691,251,699,897,101,444,920
spinepoint_2_x(393),691,250,699,900,101,446,920
spinepoint_2_x(394),691,251,699,897,101,446,920
spinepoint_2_x(395),692,251,699,898,101,445,920
spinepoint_2_x(396),693,251,699,898,100,445,920
spinepoint_2_x(397),692,252,699,898,100,444,920
spinepoint_2_x(398),692,252,700,898,101,444,920
spinepoint_2_x(399),694,253,699,899,101,444,920
spinepoint_2_x(400),694,251,700,898,101,443,921
spinepoint_2_x(401),694,254,700,899,100,443,920
spinepoint_2_x(402),694,255,699,900,100,443,920
spinepoint_2_x(403),695,254,700,900,100,442,920
spinepoint_2_x(404),696,254,700,901,100,442,921
spinepoint_2_x(405),696,255,700,901,100,442,921
spinepoint_2_x(406),696,256,700,901,101,442,919
spinepoint_2_x(407),697,256,700,901,101,442,919
spinepoint_2_x(408),697,256,700,902,102,442,920
spinepoint_2_x(409),697,258,700,901,102,443,920
spinepoint_2_x(410),697,256,700,902,101,444,921
spinepoint_2_x(411),699,258,699,904,100,445,920
spinepoint_2_x(412),700,258,701,904,100,446,920
spinepoint_2_x(413),698,259,698,903,100,445,920
spinepoint_2_x(414),700,258,697,903,100,446,919
spinepoint_2_x(415),700,259,698,902,100,446,920
spinepoint_2_x(416),700,259,698,902,99,446,920
spinepoint_2_x(417),700,260,698,902,99,446,919
spinepoint_2_x(418),701,261,697,903,100,445,919
spinepoint_2_x(419),700,261,697,904,100,444,920
spinepoint_2_x(420),701,260,697,903,99,444,919
spinepoint_2_x(421),701,261,697,903,99,443,920
spinepoint_2_x(422),703,261,698,904,99,442,920
spinepoint_2_x(423),703,262,698,904,100,443,920
spinepoint_2_x(424),704,262,698,904,101,442,919
spinepoint_2_x(425),704,263,700,904,99,443,919
spinepoint_2_x(426),704,264,700,906,98,442,918
spinepoint_2_x(427),704,264,700,907,99,443,919
spinepoint_2_x(428),705,264,699,906,98,442,919
spinepoint_2_x(429),705,265,699,906,98,443,919
spinepoint_2_x(430),706,265,699,906,98,443,919
spinepoint_2_x(431),706,264,698,906,98,443,920
spinepoint_2_x(432),708,265,698,907,97,444,919
spinepoint_2_x(433),709,267,698,908,98,445,919
spinepoint_2_x(434),710,267,698,907,97,445,918
spinepoint_2_x(435),711,267,698,908,98,446,919
spinepoint_2_x(436),712,268,698,909,97,447,919
spinepoint_2_x(437),713,269,698,908,97,446,918
spinepoint_2_x(438),712,269,698,909,97,446,918
spinepoint_2_x(439),712,270,698,908,96,445,919
spinepoint_2_x(440),714,271,699,909,96,443,918
spinepoint_2_x(441),715,271,698,909,97,443,918
spinepoint_2_x(442),715,270,698,910,98,443,917
spinepoint_2_x(443),715,270,698,911,97,443,918
spinepoint_2_x(444),715,270,698,910,97,442,917
spinepoint_2_x(445),716,270,698,911,97,443,917
spinepoint_2_x(446),717,271,698,912,97,443,917
spinepoint_2_x(447),717,272,698,911,97,443,918
spinepoint_2_x(448),718,273,699,912,97,443,917
spinepoint_2_x(449),719,273,698,913,96,443,917
spinepoint_2_x(450),719,273,698,916,97,442,917
spinepoint_2_x(451),720,273,699,915,96,443,917
spinepoint_2_x(452),720,275,698,916,96,445,917
spinepoint_2_x(453),720,274,698,914,96,446,917
spinepoint_2_x(454),722,274,699,911,96,446,917
spinepoint_2_x(455),722,275,698,911,96,446,918
spinepoint_2_x(456),722,275,699,911,96,447,918
spinepoint_2_x(457),723,276,699,910,96,446,918
spinepoint_2_x(458),724,276,698,915,96,446,917
spinepoint_2_x(459),723,277,697,911,96,447,917
spinepoint_2_x(460),723,277,696,910,95,447,917
spinepoint_2_x(461),723,277,696,909,94,446,917
spinepoint_2_x(462),721,278,695,910,94,445,916
spinepoint_2_x(463),721,278,694,909,95,445,916
spinepoint_2_x(464),721,278,694,910,94,446,916
spinepoint_2_x(465),722,279,693,911,94,446,916
spinepoint_2_x(466),721,279,693,911,93,446,916
spinepoint_2_x(467),721,280,692,911,94,446,916
spinepoint_2_x(468),721,278,692,910,93,446,916
spinepoint_2_x(469),721,280,692,910,94,446,916
spinepoint_2_x(470),722,279,692,911,94,447,917
spinepoint_2_x(471),719,280,692,911,93,447,916
spinepoint_2_x(472),719,280,691,912,94,447,917
spinepoint_2_x(473),722,282,691,911,93,446,917
spinepoint_2_x(474),719,283,691,912,93,447,916
spinepoint_2_x(475),720,283,691,911,93,447,916
spinepoint_2_x(476),720,281,690,912,92,447,916
spinepoint_2_x(477),718,283,691,913,92,448,917
spinepoint_2_x(478),718,283,691,912,92,448,917
spinepoint_2_x(479),719,284,691,912,92,447,916
spinepoint_2_x(480),719,283,690,913,92,448,916
spinepoint_2_x(481),719,283,691,912,92,447,916
